name,year,fall,mass,reclat,reclong
Miller Range 090845,2009.0,Found,2.3,0.0,0.0
Miller Range 090846,2009.0,Found,0.9,0.0,0.0
Miller Range 090847,2009.0,Found,2.8,0.0,0.0
Miller Range 090848,2009.0,Found,8.5,0.0,0.0
Miller Range 090849,2009.0,Found,6.1,0.0,0.0
Miller Range 090850,2009.0,Found,135.6,0.0,0.0
Miller Range 090851,2009.0,Found,117.1,0.0,0.0
Miller Range 090852,2009.0,Found,76.1,0.0,0.0
Miller Range 090853,2009.0,Found,111.3,0.0,0.0
Miller Range 090854,2009.0,Found,91.7,0.0,0.0
Miller Range 090855,2009.0,Found,90.1,0.0,0.0
Miller Range 090856,2009.0,Found,124.9,0.0,0.0
Miller Range 090857,2009.0,Found,166.4,0.0,0.0
Miller Range 090858,2009.0,Found,109.3,0.0,0.0
Miller Range 090859,2009.0,Found,70.2,0.0,0.0
Miller Range 090860,2009.0,Found,130.3,0.0,0.0
Miller Range 090861,2009.0,Found,167.7,0.0,0.0
Miller Range 090862,2009.0,Found,87.5,0.0,0.0
Miller Range 090863,2009.0,Found,70.9,0.0,0.0
Miller Range 090864,2009.0,Found,81.8,0.0,0.0
Miller Range 090865,2009.0,Found,130.2,0.0,0.0
Miller Range 090866,2009.0,Found,24.9,0.0,0.0
Miller Range 090867,2009.0,Found,81.6,0.0,0.0
Miller Range 090868,2009.0,Found,75.7,0.0,0.0
Miller Range 090869,2009.0,Found,69.3,0.0,0.0
Miller Range 090870,2009.0,Found,32.8,0.0,0.0
Miller Range 090871,2009.0,Found,63.5,0.0,0.0
Miller Range 090872,2009.0,Found,37.2,0.0,0.0
Miller Range 090873,2009.0,Found,47.0,0.0,0.0
Miller Range 090874,2009.0,Found,19.9,0.0,0.0
Miller Range 090875,2009.0,Found,14.6,0.0,0.0
Miller Range 090876,2009.0,Found,40.0,0.0,0.0
Miller Range 090877,2009.0,Found,38.1,0.0,0.0
Miller Range 090878,2009.0,Found,46.3,0.0,0.0
Miller Range 090879,2009.0,Found,51.2,0.0,0.0
Miller Range 090880,2009.0,Found,30.0,0.0,0.0
Miller Range 090881,2009.0,Found,12.1,0.0,0.0
Miller Range 090882,2009.0,Found,23.6,0.0,0.0
Miller Range 090883,2009.0,Found,34.1,0.0,0.0
Miller Range 090884,2009.0,Found,26.3,0.0,0.0
Miller Range 090885,2009.0,Found,14.6,0.0,0.0
Miller Range 090886,2009.0,Found,12.3,0.0,0.0
Miller Range 090887,2009.0,Found,5.2,0.0,0.0
Miller Range 090888,2009.0,Found,2.3,0.0,0.0
Miller Range 090889,2009.0,Found,3.7,0.0,0.0
Miller Range 090890,2009.0,Found,5.5,0.0,0.0
Miller Range 090891,2009.0,Found,7.0,0.0,0.0
Miller Range 090892,2009.0,Found,6.3,0.0,0.0
Miller Range 090893,2009.0,Found,4.2,0.0,0.0
Miller Range 090894,2009.0,Found,1.8,0.0,0.0
Miller Range 090895,2009.0,Found,5.3,0.0,0.0
Miller Range 090896,2009.0,Found,0.7,0.0,0.0
Miller Range 090897,2009.0,Found,2.5,0.0,0.0
Miller Range 090898,2009.0,Found,0.6,0.0,0.0
Miller Range 090899,2009.0,Found,2.3,0.0,0.0
Miller Range 090900,2009.0,Found,6.4,0.0,0.0
Miller Range 090901,2009.0,Found,14.8,0.0,0.0
Miller Range 090902,2009.0,Found,4.1,0.0,0.0
Miller Range 090903,2009.0,Found,6.1,0.0,0.0
Miller Range 090904,2009.0,Found,0.5,0.0,0.0
Miller Range 090905,2009.0,Found,3.7,0.0,0.0
Miller Range 090906,2009.0,Found,1.3,0.0,0.0
Miller Range 090907,2009.0,Found,1.8,0.0,0.0
Miller Range 090908,2009.0,Found,0.5,0.0,0.0
Miller Range 090909,2009.0,Found,1.8,0.0,0.0
Miller Range 090910,2009.0,Found,10.4,0.0,0.0
Miller Range 090911,2009.0,Found,9.7,0.0,0.0
Miller Range 090912,2009.0,Found,13.8,0.0,0.0
Miller Range 090913,2009.0,Found,9.5,0.0,0.0
Miller Range 090914,2009.0,Found,8.8,0.0,0.0
Miller Range 090915,2009.0,Found,7.3,0.0,0.0
Miller Range 090916,2009.0,Found,5.0,0.0,0.0
Miller Range 090917,2009.0,Found,4.5,0.0,0.0
Miller Range 090918,2009.0,Found,7.6,0.0,0.0
Miller Range 090919,2009.0,Found,3.9,0.0,0.0
Miller Range 090920,2009.0,Found,99.4,0.0,0.0
Miller Range 090921,2009.0,Found,61.0,0.0,0.0
Miller Range 090922,2009.0,Found,71.3,0.0,0.0
Miller Range 090923,2009.0,Found,67.9,0.0,0.0
Miller Range 090924,2009.0,Found,45.5,0.0,0.0
Miller Range 090925,2009.0,Found,106.3,0.0,0.0
Miller Range 090926,2009.0,Found,128.4,0.0,0.0
Miller Range 090927,2009.0,Found,139.5,0.0,0.0
Miller Range 090928,2009.0,Found,115.6,0.0,0.0
Miller Range 090929,2009.0,Found,170.7,0.0,0.0
Miller Range 090930,2009.0,Found,150.0,0.0,0.0
Miller Range 090931,2009.0,Found,11.9,0.0,0.0
Miller Range 090932,2009.0,Found,76.6,0.0,0.0
Miller Range 090933,2009.0,Found,23.4,0.0,0.0
Miller Range 090934,2009.0,Found,33.3,0.0,0.0
Miller Range 090935,2009.0,Found,17.9,0.0,0.0
Miller Range 090936,2009.0,Found,23.7,0.0,0.0
Miller Range 090937,2009.0,Found,29.2,0.0,0.0
Miller Range 090938,2009.0,Found,12.2,0.0,0.0
Miller Range 090939,2009.0,Found,16.9,0.0,0.0
Miller Range 090940,2009.0,Found,11.8,0.0,0.0
Miller Range 090941,2009.0,Found,26.4,0.0,0.0
Miller Range 090942,2009.0,Found,8.6,0.0,0.0
Miller Range 090943,2009.0,Found,9.0,0.0,0.0
Miller Range 090944,2009.0,Found,4.8,0.0,0.0
Miller Range 090945,2009.0,Found,6.7,0.0,0.0
Miller Range 090946,2009.0,Found,3.2,0.0,0.0
Miller Range 090947,2009.0,Found,6.4,0.0,0.0
Miller Range 090948,2009.0,Found,3.6,0.0,0.0
Miller Range 090949,2009.0,Found,3.8,0.0,0.0
Miller Range 090950,2009.0,Found,1.2,0.0,0.0
Miller Range 090951,2009.0,Found,2.1,0.0,0.0
Miller Range 090952,2009.0,Found,0.7,0.0,0.0
Miller Range 090953,2009.0,Found,1.8,0.0,0.0
Miller Range 090954,2009.0,Found,0.5,0.0,0.0
Miller Range 090955,2009.0,Found,0.8,0.0,0.0
Miller Range 090956,2009.0,Found,0.7,0.0,0.0
Miller Range 090957,2009.0,Found,2.9,0.0,0.0
Miller Range 090958,2009.0,Found,1.6,0.0,0.0
Miller Range 090959,2009.0,Found,7.5,0.0,0.0
Miller Range 090960,2009.0,Found,1.7,0.0,0.0
Miller Range 090961,2009.0,Found,1.0,0.0,0.0
Miller Range 090962,2009.0,Found,1.8,0.0,0.0
Miller Range 090963,2009.0,Found,2.5,0.0,0.0
Miller Range 090964,2009.0,Found,0.6,0.0,0.0
Miller Range 090965,2009.0,Found,2.6,0.0,0.0
Miller Range 090966,2009.0,Found,1.2,0.0,0.0
Miller Range 090967,2009.0,Found,0.3,0.0,0.0
Miller Range 090968,2009.0,Found,2.3,0.0,0.0
Miller Range 090969,2009.0,Found,1.8,0.0,0.0
Miller Range 090970,2009.0,Found,4.7,0.0,0.0
Miller Range 090971,2009.0,Found,4.8,0.0,0.0
Miller Range 090972,2009.0,Found,8.9,0.0,0.0
Miller Range 090973,2009.0,Found,5.6,0.0,0.0
Miller Range 090974,2009.0,Found,2.4,0.0,0.0
Miller Range 090975,2009.0,Found,2.8,0.0,0.0
Miller Range 090976,2009.0,Found,4.8,0.0,0.0
Miller Range 090977,2009.0,Found,3.4,0.0,0.0
Miller Range 090978,2009.0,Found,7.5,0.0,0.0
Miller Range 090979,2009.0,Found,1.6,0.0,0.0
Miller Range 090980,2009.0,Found,98.1,0.0,0.0
Miller Range 090981,2009.0,Found,38.5,0.0,0.0
Miller Range 090982,2009.0,Found,1.1,0.0,0.0
Miller Range 090983,2009.0,Found,1.5,0.0,0.0
Miller Range 090984,2009.0,Found,0.8,0.0,0.0
Miller Range 090985,2009.0,Found,3.1,0.0,0.0
Miller Range 090986,2009.0,Found,1.4,0.0,0.0
Miller Range 090987,2009.0,Found,1.2,0.0,0.0
Miller Range 090988,2009.0,Found,3.8,0.0,0.0
Miller Range 090989,2009.0,Found,2.1,0.0,0.0
Miller Range 090990,2009.0,Found,21.9,0.0,0.0
Miller Range 090991,2009.0,Found,36.0,0.0,0.0
Miller Range 090992,2009.0,Found,4.9,0.0,0.0
Miller Range 090993,2009.0,Found,2.0,0.0,0.0
Miller Range 090994,2009.0,Found,6.5,0.0,0.0
Miller Range 090995,2009.0,Found,9.8,0.0,0.0
Miller Range 090996,2009.0,Found,24.7,0.0,0.0
Miller Range 090997,2009.0,Found,43.0,0.0,0.0
Miller Range 090998,2009.0,Found,49.3,0.0,0.0
Miller Range 090999,2009.0,Found,41.1,0.0,0.0
Miller Range 091000,2009.0,Found,0.3,0.0,0.0
Miller Range 091001,2009.0,Found,47.0,0.0,0.0
Miller Range 091002,2009.0,Found,46.9,0.0,0.0
Miller Range 091003,2009.0,Found,9.3,0.0,0.0
Miller Range 091004,2009.0,Found,32.5,0.0,0.0
Miller Range 091005,2009.0,Found,31.4,0.0,0.0
Miller Range 091006,2009.0,Found,25.6,0.0,0.0
Miller Range 091007,2009.0,Found,5.6,0.0,0.0
Miller Range 091008,2009.0,Found,9.9,0.0,0.0
Miller Range 091009,2009.0,Found,35.0,0.0,0.0
Miller Range 091010,2009.0,Found,51.7,0.0,0.0
Miller Range 11040,2011.0,Found,6.8,0.0,0.0
Miller Range 11041,2011.0,Found,42.0,0.0,0.0
Miller Range 11097,2011.0,Found,69.6,0.0,0.0
Miller Range 11099,2011.0,Found,6.9,0.0,0.0
Miller Range 11100,2011.0,Found,130.8,0.0,0.0
Miller Range 11101,2011.0,Found,2.8,0.0,0.0
Miller Range 11109,2011.0,Found,60.8,0.0,0.0
Miller Range 11111,2011.0,Found,41.9,0.0,0.0
Miller Range 11197,2011.0,Found,39.3,0.0,0.0
Miller Range 11198,2011.0,Found,29.8,0.0,0.0
Miller Range 11199,2011.0,Found,27.2,0.0,0.0
Miller Range 11201,2011.0,Found,30.1,0.0,0.0
Miller Range 11202,2011.0,Found,21.5,0.0,0.0
Miller Range 11203,2011.0,Found,10.4,0.0,0.0
Miller Range 11204,2011.0,Found,16.2,0.0,0.0
Miller Range 11205,2011.0,Found,19.8,0.0,0.0
Miller Range 11206,2011.0,Found,40.0,0.0,0.0
Miller Range 11207,2011.0,Found,247.3,0.0,0.0
Miller Range 11291,2011.0,Found,102.1,0.0,0.0
Miller Range 11292,2011.0,Found,40.3,0.0,0.0
Miller Range 11294,2011.0,Found,3.8,0.0,0.0
Miller Range 11296,2011.0,Found,74.2,0.0,0.0
Miller Range 85600,1985.0,Found,496.9,-83.25,157.0
Miller Range 99300,1999.0,Found,2419.8,-83.25,157.0
Miller Range 99301,1999.0,Found,4037.3,-83.25,157.0
Miller Range 99302,1999.0,Found,1460.0,-83.25,157.0
Miller Range 99303,1999.0,Found,613.4,-83.25,157.0
Miller Range 99304,1999.0,Found,1330.6,-83.25,157.0
Miller Range 99305,1999.0,Found,1710.1,-83.25,157.0
Miller Range 99306,1999.0,Found,305.2,-83.25,157.0
Miller Range 99307,1999.0,Found,291.7,-83.25,157.0
Miller Range 99308,1999.0,Found,352.7,-83.25,157.0
Miller Range 99309,1999.0,Found,273.6,-83.25,157.0
Miller Range 99310,1999.0,Found,315.7,-83.25,157.0
Miller Range 99311,1999.0,Found,287.6,-83.25,157.0
Miller Range 99312,1999.0,Found,142.1,-83.25,157.0
Miller Range 99313,1999.0,Found,174.5,-83.25,157.0
Miller Range 99314,1999.0,Found,150.7,-83.25,157.0
Miller Range 99315,1999.0,Found,63.0,-83.25,157.0
Miller Range 99316,1999.0,Found,66.4,-83.25,157.0
Miller Range 99317,1999.0,Found,45.6,-83.25,157.0
Miller Range 99318,1999.0,Found,475.4,-83.25,157.0
Miller Range 99319,1999.0,Found,249.1,-83.25,157.0
Miller Range 99320,1999.0,Found,400.0,-83.25,157.0
Miller Range 99321,1999.0,Found,385.9,-83.25,157.0
Miller Range 99322,1999.0,Found,239.1,-83.25,157.0
Miller Range 99323,1999.0,Found,109.0,-83.25,157.0
Miller Range 99324,1999.0,Found,29.3,-83.25,157.0
Miller Range 99325,1999.0,Found,17.8,-83.25,157.0
Miller Range 99326,1999.0,Found,15.4,-83.25,157.0
Miller Range 99327,1999.0,Found,12.6,-83.25,157.0
Miller Range 99328,1999.0,Found,6.0,-83.25,157.0
Miller Range 99329,1999.0,Found,46.1,-83.25,157.0
Millrose,1984.0,Found,7464.0,-26.33333,121.0
Mills,1970.0,Found,88000.0,36.23,-104.11889
Milly Milly,1921.0,Found,26500.0,-26.11667,116.66667
Milnesand (stone),1981.0,Found,34.0,33.63333,-103.33333
Milton,2000.0,Found,2040.0,40.2875,-95.37667
Minas Gerais,1888.0,Found,1224.0,-18.5,-44.0
Minas Gerais (b),2001.0,Found,42.6,,
Mincy,1857.0,Found,89400.0,36.55,-93.1
Minnesota (iron),1950.0,Found,6.1,,
Minnesota (stone),1950.0,Found,1.8,,
Minqar Abd el Nabi,1992.0,Found,362.0,29.90889,29.90833
Mission,1949.0,Found,12000.0,43.31667,-100.76667
Misteca,1804.0,Found,10000.0,16.8,-97.1
Moama,1940.0,Found,3416.0,-35.95,144.51667
Moapa Valley,2004.0,Found,698.8,36.55722,-114.42694
Moctezuma,1889.0,Found,1700.0,29.8,-109.66667
Modoc (1948),1948.0,Found,1800.0,38.5,-101.1
Mohawk,2000.0,Found,586.0,32.73,-113.71
Mokrousovo,1968.0,Found,789.2,55.9,66.7
Molong,1912.0,Found,104000.0,-33.28333,148.88333
Monahans (1938),1938.0,Found,27900.0,31.48333,-102.88333
Mont Dieu,1994.0,Found,360000.0,49.55,4.86667
Monte Colina,1963.0,Found,116.8,-29.4,139.98333
Monticello,1982.0,Found,210.0,36.95,-84.9
Monturaqui,1965.0,Found,2000.0,-23.93333,-68.28333
Monument Draw,1985.0,Found,524.5,32.50333,-102.74333
Moonbi,1892.0,Found,13200.0,-30.91667,151.28333
Moorabie,1965.0,Found,14040.0,-30.01667,141.06667
Moorumbunna,1943.0,Found,77000.0,-28.91667,136.25
Morasko,1914.0,Found,290000.0,52.46667,16.9
Morden,1922.0,Found,2426.0,-30.5,142.33333
Moriarty,1975.0,Found,330.0,34.98333,-106.05
Morito,1600.0,Found,10100000.0,27.05,-105.43333
Morland,1890.0,Found,295000.0,39.33333,-100.06667
Morokweng,2004.0,Found,750.0,-26.37247,23.52395
Morradal,1892.0,Found,2750.0,62.0,7.66667
Morrill,1920.0,Found,1387.0,42.18333,-103.93333
Morristown,1887.0,Found,16300.0,36.2,-83.38333
Morro do Rocio,1928.0,Found,369.0,-27.0,-51.0
Morro la Mina,1986.0,Found,1430.0,-24.24667,-68.85333
Morrow County,1999.0,Found,18200.0,45.5,-119.5
Morton,1980.0,Found,6400.0,33.71667,-102.76667
Morven,1925.0,Found,7100.0,-44.81667,171.13333
Mosca,1942.0,Found,6220.0,37.63333,-105.83333
Moshesh,,Found,200000.0,-30.1,28.71667
Mosquero,1963.0,Found,1800.0,35.75,-103.93333
Mossgiel,1967.0,Found,32383.0,-33.31667,144.78333
Motpena (a),1968.0,Found,8810.0,-31.1,138.26667
Motpena (b),1972.0,Found,304.0,-31.2,138.3
Mount Ayliff,1907.0,Found,13600.0,-30.81667,29.35
Mount Baldr A76001,1976.0,Found,4108.0,-77.58389,160.32639
Mount Baldr A76002,1976.0,Found,13773.0,-77.58389,160.37361
Mount Cranfield 03540,2003.0,Found,151.9,,
Mount Crean 01400,2001.0,Found,141.3,,
Mount DeWitt 03001,2004.0,Found,725.2,-77.20919,159.76117
Mount DeWitt 96600,1996.0,Found,1644.4,-77.2,159.83333
Mount DeWitt 96601,1996.0,Found,17.4,-77.2,159.83333
Mount Dooling,1909.0,Found,734000.0,-29.45,119.71667
Mount Dyrring,1903.0,Found,11300.0,-32.33333,151.2
Mount Edith,1913.0,Found,326000.0,-22.5,116.16667
Mount Egerton,1941.0,Found,22000.0,-24.76667,117.7
Mount Howe 10920,2010.0,Found,711.3,0.0,0.0
Mount Howe 88400,1988.0,Found,2104.2,-87.36667,-149.5
Mount Howe 88401,1988.0,Found,1622.7,-87.36667,-149.5
Mount Howe 88402,1988.0,Found,21.9,-87.36667,-149.5
Mount Howe 88403,1988.0,Found,2480.7,-87.36667,-149.5
Mount Joy,1887.0,Found,384000.0,39.78333,-77.21667
Mount Leake,1998.0,Found,3667.0,-25.87667,119.07333
Mount Magnet,1916.0,Found,16600.0,-28.16667,118.5
Mount Margaret,1972.0,Found,850.0,-28.83333,122.18333
Mount Moroto,1995.0,Found,752.0,2.5,34.75
Mount Morris (New York),1897.0,Found,12.5,42.7,-77.88333
Mount Morris (Wisconsin),1937.0,Found,676.0,44.0,-89.25
Mount Ouray,1898.0,Found,900.0,38.41667,-106.21667
Mount Padbury,1964.0,Found,272000.0,-25.66667,118.1
Mount Pratt 04401,2004.0,Found,55.0,,
Mount Pratt 04402,2004.0,Found,37.8,,
Mount Pratt 04403,2004.0,Found,655.7,,
Mount Pratt 04404,2004.0,Found,358.9,,
Mount Pratt 04405,2004.0,Found,1373.5,,
Mount Pratt 04406,2004.0,Found,1188.6,,
Mount Pratt 04407,2004.0,Found,508.0,,
Mount Pratt 04408,2004.0,Found,384.7,,
Mount Pratt 04409,2004.0,Found,326.8,,
Mount Pratt 04410,2004.0,Found,278.6,,
Mount Pratt 04411,2004.0,Found,170.6,,
Mount Pratt 04412,2004.0,Found,82.8,,
Mount Pratt 04413,2004.0,Found,84.6,,
Mount Pratt 04414,2004.0,Found,104.4,,
Mount Pratt 04415,2004.0,Found,106.8,,
Mount Pratt 04416,2004.0,Found,69.8,,
Mount Pratt 04417,2004.0,Found,87.5,,
Mount Pratt 04418,2004.0,Found,36.7,,
Mount Pratt 04419,2004.0,Found,62.9,,
Mount Pratt 04420,2004.0,Found,21.6,,
Mount Pratt 04421,2004.0,Found,25.7,,
Mount Pratt 04422,2004.0,Found,5060.0,,
Mount Prestrud 95400,1995.0,Found,2431.8,-86.56667,-165.11667
Mount Prestrud 95401,1995.0,Found,186.5,-86.56667,-165.11667
Mount Prestrud 95402,1995.0,Found,236.3,-86.56667,-165.11667
Mount Prestrud 95403,1995.0,Found,199.1,-86.56667,-165.11667
Mount Prestrud 95404,1995.0,Found,39.5,-86.56667,-165.11667
Mount Prestrud 95405,1995.0,Found,31.9,-86.56667,-165.11667
Mount Prestrud 95406,1995.0,Found,72.4,-86.56667,-165.11667
Mount Prestrud 95407,1995.0,Found,45.2,-86.56667,-165.11667
Mount Prestrud 95408,1995.0,Found,48.6,-86.56667,-165.11667
Mount Prestrud 95409,1995.0,Found,33.2,-86.56667,-165.11667
Mount Prestrud 95410,1995.0,Found,41.7,-86.56667,-165.11667
Mount Prestrud 95411,1995.0,Found,43.7,-86.56667,-165.11667
Mount Prestrud 95412,1995.0,Found,14.6,-86.56667,-165.11667
Mount Prestrud 95413,1995.0,Found,106.3,-86.56667,-165.11667
Mount Prestrud 95414,1995.0,Found,93.2,-86.56667,-165.11667
Mount Prestrud 95415,1995.0,Found,82.5,-86.56667,-165.11667
Mount Prestrud 95416,1995.0,Found,23.7,-86.56667,-165.11667
Mount Sir Charles,1942.0,Found,22900.0,-23.83333,134.03333
Mount Vernon,1868.0,Found,159000.0,36.93333,-87.4
Mount Walton 01001,2001.0,Found,271.6,-72.45,160.335
Mount Walton 03001,2003.0,Found,140.3,-72.44867,160.33969
Mount Wegener,1988.0,Found,3480.0,-80.7,-23.58333
Mount Wisting 95300,1995.0,Found,2733.0,-86.45,-165.43333
Mount Wisting 95301,1995.0,Found,250.2,-86.45,-165.43333
Mount Wisting 95302,1995.0,Found,236.2,-86.45,-165.43333
Mount Wisting 95303,1995.0,Found,113.2,-86.45,-165.43333
Mount Wisting 95304,1995.0,Found,40.4,-86.45,-165.43333
Mount Wisting 95305,1995.0,Found,39.2,-86.45,-165.43333
Mount Wisting 95306,1995.0,Found,11.2,-86.45,-165.43333
Mount Wisting 95307,1995.0,Found,34.1,-86.45,-165.43333
Mount Wisting 95308,1995.0,Found,123.2,-86.45,-165.43333
Mrirt,1937.0,Found,79900.0,33.13333,-5.56667
Muckera 001,1950.0,Found,513.0,-30.08333,130.03333
Muckera 002,1991.0,Found,98.0,-30.05,130.21667
Muckera 003,1991.0,Found,104.0,-30.1755,130.089
Muckera 004,1991.0,Found,48.0,-30.36667,130.08333
Muckera 005,1991.0,Found,1200.0,-30.3695,130.05533
Muckera 006,1991.0,Found,20.0,-30.36667,130.08333
Muckera 007,1991.0,Found,14.0,-30.36667,130.08333
Muckera 008,1991.0,Found,,-30.35,130.03333
Muckera 009,1991.0,Found,8.0,-30.36667,130.08333
Muckera 010,1991.0,Found,18.0,-30.36667,130.08333
Muckera 011,1991.0,Found,26.0,-30.36667,130.08333
Muckera 012,1991.0,Found,43.0,-30.35,130.03333
Muckera 013,1991.0,Found,73.0,-30.28583,129.957
Muckera 014,1991.0,Found,54.0,-30.06667,129.8475
Muckera 015,1990.0,Found,40.0,-30.06,130.025
Muckera 016,1991.0,Found,538.0,-30.21333,129.87333
Muckera 017,1991.0,Found,472.0,-30.21083,129.96833
Muckera 018,1991.0,Found,432.0,-30.34533,130.1
Muckera 019,1993.0,Found,37.7,-30.41667,129.85
Mud Dry Lake,2002.0,Found,18255.0,37.8594,-117.02097
Muenatauray,1960.0,Found,30000.0,4.9,-61.2
Mughsayl,2005.0,Found,300.0,16.9245,53.785
Mühlau,1877.0,Found,5.0,47.28333,11.41667
Muizenberg,1880.0,Found,4610.0,-34.1,18.46667
Mukinbudin,1938.0,Found,8200.0,-30.91667,118.2
Mulberry Draw,1963.0,Found,9716.0,35.63333,-100.13333
Muleshoe,1972.0,Found,3600.0,34.12167,-102.695
Mulga (north),1964.0,Found,19900.0,-30.18333,126.36667
Mulga (south),1963.0,Found,894.0,-30.2,126.36667
Mulga (west),1971.0,Found,169.2,-30.18333,126.36667
Mundrabilla,1911.0,Found,24000000.0,-30.78333,127.55
Mundrabilla 002,1971.0,Found,251.0,-30.88333,127.55
Mundrabilla 003,1972.0,Found,235.0,-30.85,127.53333
Mundrabilla 004,1975.0,Found,9.2,-30.75833,127.525
Mundrabilla 005,1977.0,Found,171.0,-30.475,127.51667
Mundrabilla 006,1982.0,Found,24.6,-30.00833,127.70833
Mundrabilla 007,1982.0,Found,30.6,-30.01667,127.60833
Mundrabilla 008,1982.0,Found,57.1,-30.8,127.61667
Mundrabilla 009,1982.0,Found,25.2,-30.8,127.61667
Mundrabilla 010,1982.0,Found,26.6,-30.01667,127.7
Mundrabilla 011,1989.0,Found,89.0,-30.33333,127.61667
Mundrabilla 012,1992.0,Found,30.6,-30.93333,127.5
Mundrabilla 013,1992.0,Found,9.16,-30.12633,127.41033
Mundrabilla 014,1992.0,Found,1.8,-30.14267,127.39383
Mundrabilla 015,1992.0,Found,26.69,-30.12633,127.41033
Mundrabilla 016,1992.0,Found,4.41,-30.12167,127.38683
Mundrabilla 017,1992.0,Found,40.59,-30.7845,127.69733
Mundrabilla 018,1990.0,Found,24.0,-30.5,127.5
Mundrabilla 019,1991.0,Found,50.0,-30.50583,127.43417
Mundrabilla 020,1989.0,Found,60.0,-30.83333,127.5
Mundrabilla 021,2010.0,Found,13.0,-30.77972,127.52306
Mungindi,1897.0,Found,51300.0,-28.93333,148.95
Muonionalusta,1906.0,Found,230000.0,67.8,23.1
Murchison Downs,1925.0,Found,33.0,-26.66667,119.0
Murfreesboro,1847.0,Found,8600.0,35.83333,-86.41667
Murnpeowie,1909.0,Found,1143000.0,-29.58333,139.9
Muroc,1936.0,Found,18.4,34.91667,-117.83333
Muroc Dry Lake,1936.0,Found,223.0,34.91667,-117.83333
Murphy,1899.0,Found,7700.0,35.1,-84.03333
Murzuq Idhån,1997.0,Found,35.0,23.8,12.31667
Muslyumovo,1964.0,Found,10580.0,55.3,53.2
Mut,2003.0,Found,1800.0,25.59983,28.45217
Myersville,1969.0,Found,5397.0,28.95,-97.40278
Myrtle Springs,2002.0,Found,52.99,-30.45383,137.99017
Nagy-Vázsony,1890.0,Found,2000.0,46.98333,17.7
Nahuel Niyeu,2005.0,Found,10540.0,-40.53333,-66.63333
Naifa,1932.0,Found,8.0,19.93333,51.21667
Naiman,1982.0,Found,1050.0,42.83333,120.66667
Nainital,1980.0,Found,5000.0,29.36667,79.43333
Nallah,1968.0,Found,4.62,-31.96667,126.25
Namib Desert,1979.0,Found,1000.0,-24.75,15.36667
Nantan,1958.0,Found,9500000.0,25.1,107.7
Nardoo (no. 1),1944.0,Found,3180.0,-29.53333,143.98333
Nardoo (no. 2),1944.0,Found,1694.0,-29.5,144.06667
Naretha,1915.0,Found,5500.0,-31.0,124.83333
Narraburra,1855.0,Found,32200.0,-34.25,147.7
Naruna (a),1935.0,Found,672.3,30.95,-98.26667
Naruna (b),1942.0,Found,513.3,30.95,-98.28333
Naryilco,1975.0,Found,27000.0,-28.6,141.15
Näs,1907.0,Found,375.0,59.18333,12.21667
Nashville (iron),1934.0,Found,18000.0,35.96667,-77.96667
Nashville (stone),1939.0,Found,25000.0,37.45,-98.41667
Navajo,1921.0,Found,2184000.0,35.33333,-109.5
Naviska,2004.0,Found,147.0,32.5,-111.28
Nazareth (a),1938.0,Found,44.0,34.5,-102.25
Nazareth (b),1967.0,Found,3600.0,34.5,-102.25
Nazareth (c),1970.0,Found,222.0,34.58333,-102.08333
Nazareth (d),1968.0,Found,1500.0,34.58333,-102.08333
Nazareth (e),1977.0,Found,13100.0,34.58333,-102.05
Nazareth (iron),1968.0,Found,11310.0,34.52667,-102.105
Needles,1962.0,Found,45300.0,34.44417,-114.8325
Needmore,1976.0,Found,1793.0,34.04472,-102.79917
Neenach,1948.0,Found,13800.0,34.8,-118.5
Negrillos,1936.0,Found,28500.0,-19.88333,-69.83333
Nelson County,1856.0,Found,73030.0,37.75,-85.5
Nenntmannsdorf,1872.0,Found,12500.0,50.96667,13.95
Neptune Mountains,1964.0,Found,1070.0,-83.25,-55.0
Ness County (1894),1894.0,Found,82000.0,38.5,-99.6
Ness County (1938),1938.0,Found,652.0,38.48333,-99.91667
Ness County (c),,Found,399.0,,
Netschaëvo,1846.0,Found,250000.0,54.23333,35.15
New Almelo,1917.0,Found,8000.0,39.66667,-100.0
New Baltimore,1922.0,Found,20000.0,40.0,-78.85
New Deal,2010.0,Found,266.0,33.721,-101.8389
New Leipzig,1936.0,Found,20000.0,46.36667,-101.95
New Lynn,1986.0,Found,800.0,33.17,-101.63833
New Mexico,1935.0,Found,130.0,34.5,-107.0
New Moore (a),1972.0,Found,100.3,33.11667,-102.11667
New Moore (b),1975.0,Found,200.0,33.11833,-102.11333
New Raymer,1995.0,Found,3400.0,40.62583,-103.84033
New Westville,1941.0,Found,4800.0,39.8,-84.81667
New York,1965.0,Found,2950.0,0.0,0.0
Newport,1923.0,Found,5600.0,35.6,-91.26667
Newsom,1939.0,Found,892.0,37.6,-105.83333
Niagara,1879.0,Found,115.0,48.0,-97.93333
Nicolás Levalle,1956.0,Found,60000.0,-38.85028,-62.87889
Nieder Finow,1950.0,Found,287.0,52.83333,13.93333
Niger (C2),1969.0,Found,20.0,,
Nilpena,1975.0,Found,173.0,-31.08333,138.3
Nimberrin,1970.0,Found,786.0,-31.51667,117.96667
Nochtuisk,1876.0,Found,8.0,59.98333,117.58333
Nocoleche,1895.0,Found,20000.0,-29.86667,144.21667
Noktat Addagmar,2006.0,Found,779.0,25.7025,-10.78167
